Part Type,ID,Operation,Date,Status
B,1181,Op2,11/20/2025 07:11 AM,Scrap
A,4973,Op1,09/12/2025 11:43 AM,Good
D,6260,Op4,03/08/2025 07:45 PM,Review
D,7331,Op4,02/13/2025 04:11 PM,Good
A,5975,Op1,10/13/2025 10:08 AM,Scrap
B,9987,Op2,11/21/2025 12:10 AM,Review
C,9777,Op2,10/25/2025 07:25 PM,Review
C,7549,Op4,07/25/2025 06:30 AM,Scrap
A,6881,Op3,10/18/2025 06:28 PM,Review
B,4581,Op1,11/15/2025 09:25 AM,Good
A,2985,Op2,08/08/2025 12:35 AM,Good
A,7848,Op3,03/08/2025 03:23 AM,Scrap
D,9210,Op4,11/06/2025 02:34 AM,Scrap
C,8662,Op3,07/05/2025 03:55 AM,Good
D,2176,Op1,01/12/2026 11:05 AM,Good
A,5700,Op1,02/06/2025 06:51 AM,Good
A,8899,Op3,04/04/2025 03:04 AM,Good
C,3975,Op1,08/21/2025 05:19 AM,Scrap
C,1591,Op1,10/27/2025 10:40 PM,Scrap
B,2171,Op3,04/09/2025 08:22 PM,Scrap
C,5547,Op2,05/12/2025 10:42 PM,Review
C,5415,Op2,05/09/2025 08:11 PM,Good
C,5227,Op1,03/17/2025 10:47 AM,Scrap
B,2114,Op4,11/16/2025 03:22 AM,Scrap
C,9280,Op3,10/25/2025 09:27 PM,Review
C,7019,Op1,10/17/2025 07:07 AM,Review
B,7109,Op1,03/01/2025 06:35 PM,Good
C,8970,Op1,01/24/2025 02:23 AM,Scrap
B,3552,Op1,03/20/2025 08:10 PM,Review
A,4281,Op4,08/22/2025 07:47 AM,Scrap
A,6296,Op2,02/23/2025 09:21 PM,Good
A,3573,Op3,11/05/2025 07:07 AM,Good
D,6168,Op3,05/31/2025 01:10 AM,Review
A,1481,Op3,09/20/2025 04:13 PM,Scrap
C,2036,Op4,01/12/2026 10:01 PM,Scrap
A,8413,Op2,02/19/2025 12:19 AM,Scrap
A,5265,Op3,07/12/2025 05:01 PM,Good
C,1660,Op3,11/17/2025 09:35 AM,Good
B,8480,Op4,11/03/2025 08:27 AM,Review
B,2866,Op1,01/05/2026 02:15 PM,Scrap
C,9616,Op2,07/19/2025 03:05 PM,Scrap
C,4085,Op1,07/29/2025 07:54 PM,Good
D,6267,Op3,10/15/2025 09:14 AM,Scrap
C,1297,Op2,06/24/2025 01:35 PM,Good
D,6571,Op4,05/24/2025 08:32 PM,Review
D,8527,Op2,09/11/2025 03:16 PM,Scrap
D,3940,Op1,01/03/2026 11:51 PM,Scrap
B,2536,Op1,09/29/2025 05:14 PM,Scrap
B,7382,Op1,04/27/2025 04:52 AM,Scrap
C,7663,Op4,04/16/2025 06:37 PM,Review
B,2331,Op2,06/10/2025 03:43 PM,Good
B,4945,Op2,01/28/2025 10:42 AM,Scrap
B,8543,Op4,02/13/2025 01:34 AM,Review
B,3934,Op3,02/01/2025 05:35 PM,Scrap
B,8728,Op1,02/08/2025 10:25 AM,Good
C,4917,Op1,10/03/2025 03:14 PM,Scrap
A,5066,Op3,09/08/2025 08:44 PM,Good
A,4828,Op1,06/16/2025 03:09 PM,Good
B,3438,Op1,06/24/2025 11:51 AM,Scrap
D,1734,Op1,09/02/2025 05:28 AM,Review
B,2912,Op1,02/25/2025 06:49 AM,Good
C,1142,Op3,06/21/2025 05:54 PM,Review
D,6759,Op1,03/23/2025 12:01 AM,Scrap
D,5855,Op1,02/19/2025 07:24 PM,Scrap
D,9918,Op3,02/01/2025 10:23 PM,Review
A,4204,Op1,05/25/2025 05:52 PM,Good
A,5335,Op2,11/09/2025 07:24 PM,Review
D,1844,Op2,11/05/2025 04:21 PM,Scrap
A,8748,Op2,01/10/2026 04:44 PM,Review
A,8724,Op4,07/21/2025 10:05 AM,Good
B,2572,Op2,12/03/2025 09:09 PM,Review
A,8990,Op1,09/23/2025 09:50 AM,Review
B,4324,Op4,07/26/2025 12:10 AM,Scrap
D,1778,Op4,11/29/2025 07:19 AM,Review
C,6829,Op2,06/22/2025 05:17 PM,Review
A,3193,Op4,11/14/2025 05:01 PM,Scrap
A,2991,Op3,09/04/2025 03:26 PM,Review
D,9658,Op4,12/26/2025 03:08 AM,Good
B,1119,Op1,09/24/2025 03:45 AM,Good
D,6056,Op2,03/24/2025 07:08 PM,Scrap
B,8558,Op4,05/28/2025 04:09 AM,Review
A,5014,Op1,09/10/2025 04:19 AM,Scrap
B,2570,Op1,08/10/2025 01:55 PM,Review
D,3186,Op1,11/28/2025 09:28 AM,Scrap
A,6684,Op3,12/04/2025 08:21 AM,Good
C,8242,Op4,01/24/2025 04:39 PM,Scrap
D,8079,Op1,08/07/2025 06:29 AM,Review
B,1126,Op1,06/12/2025 07:11 PM,Review
B,9231,Op1,04/07/2025 01:06 PM,Good
B,9403,Op4,07/04/2025 06:37 PM,Scrap
B,5750,Op4,03/24/2025 12:08 PM,Review
C,8885,Op2,05/07/2025 04:10 PM,Review
C,9147,Op2,02/01/2025 07:52 PM,Scrap
A,2373,Op1,01/05/2026 07:04 PM,Review
D,2025,Op4,11/01/2025 02:47 AM,Scrap
D,5634,Op3,12/23/2025 12:11 PM,Good
B,6819,Op4,02/25/2025 10:03 AM,Scrap
C,8842,Op4,09/06/2025 03:15 PM,Good
B,4637,Op4,10/28/2025 11:29 AM,Review
D,4662,Op2,04/26/2025 03:54 AM,Review
B,7281,Op1,12/19/2025 03:40 PM,Scrap
B,7624,Op1,05/10/2025 04:10 AM,Good
C,3944,Op2,03/04/2025 07:12 AM,Scrap
B,5158,Op2,12/22/2025 05:30 PM,Good
C,4051,Op3,04/16/2025 12:55 AM,Review
A,3418,Op3,05/27/2025 02:55 AM,Scrap
C,3370,Op3,10/01/2025 09:48 PM,Good
A,2035,Op3,09/27/2025 07:34 AM,Good
C,8102,Op4,05/21/2025 09:02 AM,Review
C,6269,Op4,12/25/2025 06:15 PM,Good
D,5046,Op2,10/12/2025 03:34 PM,Good
D,1243,Op3,04/28/2025 09:20 AM,Good
C,5308,Op3,02/01/2025 04:50 PM,Review
B,3874,Op2,04/09/2025 01:18 AM,Scrap
C,8958,Op4,08/06/2025 12:32 PM,Good
C,8428,Op3,10/19/2025 07:54 PM,Scrap
C,8811,Op4,05/14/2025 03:41 PM,Good
B,4824,Op1,05/04/2025 02:50 PM,Review
C,2664,Op4,03/26/2025 01:30 AM,Review
C,9602,Op1,05/16/2025 09:46 AM,Review
A,1176,Op4,03/30/2025 06:24 PM,Good
B,4383,Op1,09/12/2025 11:45 AM,Review
A,4647,Op2,02/05/2025 03:53 AM,Scrap
D,3915,Op4,05/02/2025 02:30 PM,Review
B,5939,Op3,06/18/2025 08:06 PM,Review
C,1636,Op4,04/04/2025 06:59 AM,Review
B,8783,Op1,02/14/2025 11:33 PM,Scrap
A,7313,Op1,12/23/2025 05:28 AM,Review
D,5602,Op1,04/08/2025 07:32 PM,Review
A,2274,Op1,05/06/2025 08:11 PM,Scrap
D,8992,Op1,04/21/2025 02:15 AM,Good
D,8614,Op3,04/02/2025 06:44 PM,Scrap
A,1488,Op3,01/12/2026 07:35 PM,Scrap
D,4472,Op3,10/30/2025 05:35 AM,Good
A,6458,Op1,01/11/2026 07:08 PM,Review
D,8723,Op1,12/26/2025 06:47 PM,Scrap
A,6495,Op2,01/31/2025 04:03 PM,Review
A,2930,Op4,07/12/2025 10:04 AM,Scrap
B,3004,Op4,08/18/2025 03:35 AM,Scrap
B,9909,Op1,08/12/2025 10:50 AM,Good
A,9472,Op3,08/01/2025 09:04 PM,Review
A,4597,Op2,06/09/2025 04:48 PM,Scrap
A,3718,Op3,11/05/2025 05:44 AM,Review
B,2043,Op3,02/16/2025 01:49 PM,Scrap
D,7285,Op2,08/08/2025 04:39 PM,Good
C,1666,Op1,06/09/2025 03:58 PM,Good
A,1586,Op1,06/08/2025 05:52 PM,Scrap
C,6757,Op3,05/30/2025 11:56 PM,Review
C,7036,Op2,07/17/2025 07:36 PM,Scrap
A,9145,Op2,07/03/2025 12:33 AM,Good
A,9008,Op2,09/16/2025 08:03 AM,Good
B,4272,Op4,06/30/2025 02:38 PM,Review
C,3956,Op4,09/21/2025 02:23 PM,Scrap
B,5365,Op2,09/06/2025 03:51 AM,Review
D,3265,Op3,10/05/2025 07:22 AM,Review
A,6595,Op3,03/07/2025 05:30 AM,Scrap
C,9319,Op2,04/05/2025 12:56 AM,Good
A,1191,Op3,03/24/2025 08:43 PM,Scrap
B,3360,Op3,11/16/2025 11:46 AM,Review
D,6694,Op2,12/29/2025 12:53 PM,Scrap
D,3741,Op3,08/10/2025 11:15 AM,Scrap
C,2754,Op3,04/14/2025 02:09 AM,Good
B,4801,Op1,09/02/2025 01:16 PM,Scrap
C,3375,Op2,09/17/2025 04:31 AM,Review
B,6739,Op3,02/20/2025 12:24 AM,Good
D,9118,Op3,03/15/2025 12:48 PM,Review
C,8181,Op3,11/02/2025 07:16 AM,Scrap
D,9283,Op1,08/05/2025 05:11 PM,Good
C,5130,Op2,03/20/2025 02:11 AM,Good
C,6494,Op4,06/11/2025 09:18 AM,Scrap
A,8812,Op3,03/21/2025 02:09 PM,Scrap
B,3810,Op1,06/11/2025 09:09 AM,Good
A,1388,Op3,09/14/2025 06:44 PM,Scrap
A,5692,Op3,10/30/2025 06:53 AM,Review
D,6438,Op4,10/29/2025 08:15 PM,Scrap
C,3902,Op4,12/12/2025 01:46 PM,Good
C,6502,Op3,09/24/2025 08:00 PM,Good
C,3561,Op2,02/23/2025 07:59 PM,Review
D,6388,Op1,08/16/2025 10:54 PM,Review
C,1296,Op2,03/26/2025 02:18 PM,Scrap
D,4616,Op2,03/20/2025 01:47 PM,Review
B,4118,Op1,03/20/2025 08:01 AM,Scrap
C,2167,Op1,05/05/2025 05:07 PM,Scrap
D,2995,Op1,08/29/2025 08:49 AM,Review
C,4341,Op3,02/20/2025 12:20 AM,Review
D,4485,Op2,11/01/2025 10:13 PM,Scrap
B,7731,Op2,09/28/2025 04:22 PM,Good
B,9563,Op2,05/13/2025 04:07 PM,Review
D,5551,Op1,11/18/2025 11:26 PM,Scrap
C,7734,Op3,03/26/2025 01:39 AM,Review
A,3909,Op4,10/30/2025 07:45 AM,Scrap
A,9480,Op2,01/26/2025 04:25 AM,Review
D,6370,Op2,05/16/2025 04:39 AM,Scrap
B,8106,Op1,05/06/2025 12:24 PM,Scrap
A,7906,Op2,10/06/2025 03:37 AM,Scrap
C,4549,Op3,05/19/2025 08:41 PM,Review
D,2580,Op1,10/02/2025 03:04 AM,Good
A,2044,Op3,05/30/2025 10:54 AM,Scrap
D,8579,Op4,11/27/2025 12:03 PM,Review
C,4609,Op2,09/16/2025 08:01 AM,Good
B,9508,Op2,01/12/2026 05:37 AM,Good
D,7228,Op3,05/23/2025 07:36 AM,Good
C,8825,Op2,07/01/2025 03:15 AM,Review
D,1401,Op2,08/27/2025 05:56 AM,Scrap
C,7550,Op4,02/01/2025 03:48 PM,Good
B,1633,Op1,01/28/2025 07:32 PM,Review
D,5392,Op2,03/02/2025 08:37 AM,Good
C,2480,Op1,02/12/2025 07:08 PM,Good
D,2313,Op2,06/05/2025 11:00 PM,Scrap
D,5194,Op3,07/14/2025 05:53 PM,Scrap
A,1682,Op4,05/31/2025 07:43 AM,Good
D,8931,Op4,08/24/2025 11:02 AM,Scrap
D,8584,Op4,07/16/2025 04:42 AM,Good
C,5313,Op4,03/14/2025 04:01 AM,Review
A,1816,Op2,12/06/2025 07:29 PM,Scrap
D,2828,Op4,08/20/2025 10:45 PM,Review
A,1646,Op4,09/30/2025 06:52 AM,Good
B,7792,Op3,09/09/2025 06:43 AM,Review
C,5315,Op4,12/10/2025 11:52 AM,Scrap
B,8790,Op3,02/10/2025 02:02 PM,Good
B,5560,Op4,01/26/2025 12:20 PM,Scrap
A,6797,Op2,10/01/2025 07:27 AM,Scrap
D,9409,Op4,10/30/2025 07:55 AM,Good
A,6566,Op4,09/19/2025 01:07 PM,Scrap
C,8733,Op2,01/05/2026 09:13 AM,Good
C,1336,Op1,04/28/2025 08:45 PM,Scrap
C,2339,Op4,03/15/2025 02:47 AM,Scrap
C,3690,Op4,07/19/2025 04:14 PM,Review
C,1441,Op2,01/15/2026 08:41 AM,Scrap
D,5053,Op4,04/17/2025 06:55 AM,Good
A,3309,Op1,05/17/2025 08:37 AM,Good
B,8823,Op3,06/30/2025 01:05 PM,Good
A,9743,Op2,03/30/2025 11:56 PM,Review
B,3395,Op2,04/24/2025 09:37 PM,Good
B,3171,Op3,06/11/2025 05:20 PM,Scrap
D,9349,Op1,04/05/2025 07:57 PM,Scrap
C,7304,Op2,05/22/2025 10:41 AM,Scrap
C,2981,Op2,12/15/2025 01:39 AM,Scrap
C,5656,Op1,04/23/2025 01:08 PM,Scrap
B,6175,Op4,11/13/2025 03:31 AM,Scrap
A,6347,Op3,03/15/2025 03:00 PM,Good
A,3978,Op4,10/29/2025 11:09 PM,Good
A,5115,Op1,01/31/2025 08:53 AM,Review
C,3861,Op4,10/08/2025 03:25 PM,Review
C,6473,Op4,11/20/2025 10:02 AM,Good
D,1531,Op4,10/09/2025 08:57 AM,Good
D,6341,Op4,06/10/2025 06:09 AM,Scrap
C,7378,Op2,05/25/2025 04:43 AM,Good
D,6547,Op4,01/28/2025 03:26 PM,Good
B,6082,Op2,09/30/2025 07:12 PM,Scrap
D,9452,Op1,12/04/2025 10:54 AM,Good
D,2531,Op3,06/10/2025 08:45 AM,Scrap
D,5064,Op3,06/18/2025 02:11 AM,Scrap
D,5681,Op2,04/26/2025 06:47 PM,Review
D,3402,Op2,04/26/2025 10:12 PM,Scrap
D,8861,Op2,03/21/2025 09:56 PM,Review
C,5738,Op2,03/18/2025 04:32 PM,Review
A,3632,Op4,06/15/2025 09:15 AM,Scrap
B,3197,Op1,12/15/2025 03:25 AM,Scrap
D,3365,Op2,11/16/2025 08:14 PM,Scrap
B,8938,Op2,10/14/2025 04:07 AM,Scrap
C,5146,Op1,10/17/2025 11:36 AM,Good
A,8857,Op1,08/29/2025 06:56 AM,Review
B,8320,Op1,03/01/2025 09:55 AM,Scrap
D,8957,Op1,05/09/2025 12:27 PM,Review
B,1684,Op1,01/11/2026 05:15 PM,Good
B,6399,Op3,05/12/2025 02:07 PM,Scrap
B,2794,Op2,10/28/2025 05:44 AM,Good
D,7196,Op3,09/05/2025 08:00 AM,Good
D,3965,Op3,12/11/2025 06:50 AM,Scrap
B,3029,Op3,08/14/2025 10:29 PM,Scrap
C,7010,Op4,12/05/2025 12:03 AM,Review
D,8358,Op2,03/03/2025 09:58 PM,Scrap
D,6999,Op2,11/23/2025 08:01 AM,Review
D,6606,Op1,10/15/2025 12:47 AM,Good
D,2668,Op2,01/24/2025 08:07 PM,Good
D,1396,Op4,03/09/2025 01:57 AM,Review
A,2446,Op2,11/03/2025 10:17 AM,Scrap
B,5176,Op2,02/23/2025 05:05 PM,Review
D,2223,Op1,08/12/2025 01:29 PM,Scrap
B,3937,Op4,03/03/2025 11:25 PM,Good
B,8111,Op1,09/18/2025 12:14 PM,Scrap
C,3145,Op1,11/18/2025 12:49 PM,Good
C,9416,Op2,08/22/2025 03:36 PM,Good
D,3000,Op2,10/13/2025 04:28 AM,Scrap
C,4117,Op4,11/05/2025 01:06 AM,Good
A,9237,Op2,01/05/2026 07:12 PM,Review
C,2823,Op2,05/19/2025 07:24 AM,Review
B,1415,Op1,12/30/2025 01:25 PM,Scrap
D,2224,Op3,04/13/2025 12:46 AM,Review
C,3994,Op4,10/06/2025 08:19 AM,Review
A,5012,Op2,05/30/2025 12:16 AM,Good
B,4163,Op3,02/05/2025 07:45 PM,Scrap
B,5433,Op4,09/26/2025 04:02 PM,Good
A,9269,Op4,11/02/2025 02:14 AM,Scrap
B,5662,Op3,05/08/2025 01:31 AM,Scrap
D,2018,Op4,02/25/2025 12:09 AM,Scrap
C,1228,Op4,07/29/2025 06:02 PM,Review
B,6782,Op3,02/03/2025 07:03 PM,Scrap
A,1412,Op2,08/04/2025 11:38 PM,Scrap
C,2656,Op4,09/23/2025 02:02 PM,Good
C,4178,Op1,06/05/2025 04:07 AM,Scrap
B,7183,Op3,10/03/2025 03:28 AM,Good
D,4494,Op1,07/05/2025 09:38 PM,Good
D,3044,Op3,03/06/2025 10:42 AM,Review
A,1583,Op2,10/23/2025 07:00 PM,Good
A,5193,Op2,12/16/2025 09:05 PM,Review
A,1513,Op3,12/20/2025 08:15 AM,Good
C,5170,Op4,10/26/2025 07:39 PM,Scrap
C,3393,Op4,09/05/2025 01:57 AM,Good
A,4541,Op3,05/02/2025 08:19 AM,Review
A,1632,Op3,03/23/2025 10:00 AM,Review
A,7617,Op1,10/17/2025 12:05 PM,Good
C,2882,Op3,04/30/2025 09:21 PM,Good
D,5957,Op2,05/31/2025 02:08 AM,Review
A,3521,Op1,11/09/2025 12:36 AM,Scrap
A,2888,Op4,01/28/2025 12:38 AM,Good
D,6523,Op1,05/27/2025 05:05 PM,Scrap
B,4127,Op1,08/30/2025 06:33 AM,Good
B,4103,Op2,05/07/2025 09:36 PM,Scrap
D,5928,Op4,05/16/2025 12:07 PM,Good
C,4904,Op4,05/15/2025 05:07 AM,Review
C,6958,Op1,08/05/2025 01:41 PM,Review
B,2046,Op3,06/05/2025 12:20 AM,Scrap
D,3329,Op2,05/19/2025 02:00 AM,Review
A,1961,Op2,04/09/2025 11:30 PM,Review
A,4250,Op3,05/27/2025 12:27 AM,Review
C,2538,Op3,06/23/2025 09:16 AM,Good
A,6058,Op2,04/26/2025 12:26 PM,Review
D,8679,Op2,06/02/2025 10:06 PM,Scrap
C,1006,Op1,12/30/2025 08:59 AM,Review
D,3160,Op4,09/02/2025 06:54 PM,Good
D,1608,Op1,05/27/2025 05:44 AM,Review
D,4198,Op1,10/23/2025 09:26 AM,Good
D,9089,Op2,07/03/2025 11:33 AM,Review
C,9684,Op4,12/31/2025 04:58 AM,Scrap
B,4657,Op2,12/04/2025 09:50 PM,Good
A,3048,Op2,01/01/2026 02:03 AM,Scrap
A,2618,Op4,01/12/2026 08:15 PM,Good
A,2873,Op1,10/10/2025 04:04 PM,Scrap
A,2244,Op2,03/16/2025 05:10 AM,Review
B,1815,Op2,10/26/2025 03:57 PM,Scrap
D,2315,Op3,11/11/2025 09:00 PM,Good
D,2776,Op1,10/31/2025 12:09 AM,Good
D,6659,Op4,02/05/2025 03:44 AM,Review
C,1860,Op4,09/02/2025 11:45 AM,Scrap
C,3614,Op3,05/09/2025 11:27 AM,Review
D,5764,Op3,05/03/2025 12:31 AM,Review
A,7156,Op3,10/10/2025 10:42 AM,Scrap
D,5300,Op3,08/22/2025 09:29 AM,Review
C,9191,Op4,01/23/2025 07:51 PM,Scrap
C,5627,Op2,06/01/2025 12:33 AM,Good
B,7433,Op2,10/24/2025 02:18 AM,Review
A,8391,Op2,04/21/2025 02:31 PM,Scrap
C,9282,Op1,02/21/2025 09:19 PM,Good
B,9636,Op4,02/25/2025 12:33 PM,Scrap
D,6549,Op1,08/16/2025 05:27 AM,Review
C,1706,Op4,12/17/2025 08:27 AM,Scrap
B,6024,Op1,01/26/2025 11:44 PM,Good
A,2902,Op2,03/05/2025 07:45 PM,Good
D,7035,Op4,08/21/2025 04:59 AM,Scrap
C,7373,Op2,05/01/2025 07:23 AM,Review
C,2345,Op2,04/08/2025 10:12 AM,Good
D,2426,Op2,05/16/2025 07:08 AM,Scrap
A,8262,Op2,06/20/2025 02:25 AM,Good
A,2862,Op1,03/16/2025 07:14 PM,Review
B,9446,Op1,03/31/2025 08:31 PM,Scrap
D,8264,Op4,07/03/2025 09:03 PM,Good
B,9855,Op1,06/10/2025 11:21 AM,Scrap
D,3230,Op2,02/10/2025 04:07 PM,Scrap
B,6981,Op4,05/05/2025 04:54 AM,Review
C,1244,Op2,03/23/2025 09:17 PM,Review
D,9914,Op1,03/18/2025 11:38 AM,Scrap
D,3723,Op2,01/04/2026 06:25 PM,Review
C,2354,Op3,07/30/2025 11:49 AM,Good
C,5735,Op3,10/11/2025 06:06 AM,Scrap
A,4328,Op1,11/03/2025 01:50 AM,Review
C,8189,Op1,09/30/2025 12:40 PM,Good
A,2215,Op3,01/27/2025 04:04 AM,Good
B,2473,Op2,04/29/2025 02:33 PM,Review
C,9921,Op1,05/07/2025 03:20 AM,Good
C,6984,Op3,06/08/2025 11:19 PM,Review
C,3667,Op1,10/21/2025 08:30 AM,Good
B,3576,Op4,05/08/2025 04:56 AM,Review
D,5438,Op3,12/10/2025 02:11 PM,Scrap
B,1739,Op2,03/17/2025 11:41 PM,Good
D,1820,Op1,02/23/2025 07:42 PM,Scrap
D,1563,Op3,07/18/2025 07:04 AM,Scrap
B,6023,Op4,01/25/2025 06:59 PM,Good
D,6292,Op2,02/21/2025 09:08 PM,Scrap
D,6225,Op4,09/01/2025 02:06 PM,Scrap
B,6286,Op3,11/01/2025 01:43 AM,Scrap
B,8145,Op4,03/30/2025 01:51 PM,Good
A,5058,Op3,03/28/2025 04:41 PM,Good
B,4660,Op1,03/07/2025 11:33 PM,Review
A,3841,Op4,12/22/2025 12:27 AM,Good
A,3287,Op3,10/06/2025 05:43 AM,Review
B,7186,Op4,02/15/2025 04:52 PM,Scrap
C,6079,Op1,06/20/2025 12:38 PM,Good
C,5304,Op3,05/25/2025 09:46 PM,Good
A,6581,Op4,12/08/2025 10:26 PM,Good
D,9120,Op3,11/20/2025 12:21 PM,Good
C,1614,Op4,08/07/2025 05:40 AM,Review
C,4315,Op3,10/13/2025 08:57 AM,Good
D,3769,Op4,07/07/2025 06:22 PM,Review
D,2286,Op4,05/27/2025 08:12 AM,Good
B,7748,Op3,05/31/2025 08:00 AM,Good
C,9576,Op2,04/16/2025 04:46 PM,Good
D,9629,Op3,10/11/2025 08:21 AM,Review
A,4739,Op1,08/28/2025 03:38 AM,Review
A,4410,Op1,12/24/2025 10:34 PM,Scrap
B,1041,Op4,03/06/2025 01:49 AM,Review
D,1293,Op3,06/20/2025 09:27 PM,Scrap
A,7888,Op1,03/16/2025 02:49 AM,Review
C,1377,Op3,02/22/2025 05:13 PM,Scrap
D,2052,Op4,09/24/2025 11:51 PM,Scrap
A,4252,Op4,05/14/2025 10:39 PM,Review
D,1746,Op2,08/11/2025 04:40 AM,Review
C,1923,Op1,12/07/2025 03:06 AM,Review
D,1773,Op4,01/28/2025 10:11 PM,Scrap
D,1974,Op3,07/27/2025 02:18 PM,Good
D,8729,Op1,11/11/2025 03:21 PM,Review
A,7625,Op2,08/22/2025 05:46 PM,Review
C,3626,Op2,04/10/2025 04:37 PM,Review
A,2230,Op4,09/23/2025 10:24 AM,Good
C,7018,Op4,07/26/2025 04:08 AM,Good
A,4154,Op2,05/04/2025 07:37 AM,Review
B,8844,Op4,04/08/2025 09:00 PM,Good
A,1040,Op4,09/03/2025 03:21 PM,Scrap
D,7455,Op3,08/03/2025 01:20 AM,Scrap
A,1822,Op1,08/19/2025 08:21 AM,Good
B,1117,Op3,12/03/2025 08:13 AM,Good
D,9612,Op1,03/08/2025 02:16 PM,Scrap
A,1903,Op1,01/08/2026 11:00 AM,Good
B,5223,Op3,09/06/2025 01:17 AM,Good
A,6361,Op2,06/16/2025 05:42 AM,Good
D,9301,Op3,12/12/2025 12:12 PM,Scrap
A,4626,Op3,09/06/2025 09:52 AM,Scrap
C,2275,Op3,09/10/2025 01:16 AM,Good
B,3701,Op4,01/23/2025 10:34 AM,Scrap
A,8338,Op3,07/29/2025 04:00 PM,Scrap
C,6344,Op3,05/30/2025 02:07 PM,Review
D,8104,Op2,05/08/2025 05:50 AM,Review
D,7584,Op4,12/04/2025 02:50 PM,Scrap
A,8956,Op2,05/30/2025 04:28 PM,Scrap
C,4142,Op1,08/09/2025 08:53 PM,Good
B,7863,Op4,08/06/2025 11:52 AM,Review
D,5668,Op3,10/12/2025 11:21 AM,Review
D,7084,Op2,03/11/2025 01:05 AM,Scrap
B,6762,Op4,03/05/2025 06:56 AM,Review
D,7551,Op4,08/01/2025 03:07 PM,Good
D,2320,Op2,02/05/2025 02:05 AM,Good
A,6400,Op2,08/17/2025 10:55 AM,Good
A,4052,Op2,05/13/2025 10:24 PM,Good
B,4432,Op3,07/06/2025 12:31 AM,Scrap
B,8025,Op2,05/15/2025 02:39 PM,Scrap
C,8687,Op3,05/18/2025 12:52 PM,Good
D,9874,Op2,03/01/2025 09:39 PM,Scrap
B,1600,Op4,05/03/2025 04:05 PM,Good
B,3282,Op1,08/05/2025 09:42 AM,Scrap
B,9514,Op4,04/19/2025 12:30 PM,Scrap
D,1356,Op4,02/28/2025 11:15 PM,Review
C,9737,Op2,11/30/2025 02:36 PM,Review
A,4888,Op3,04/06/2025 06:51 AM,Scrap
D,8648,Op3,05/13/2025 06:30 AM,Scrap
C,5134,Op2,12/24/2025 01:28 PM,Review
C,6391,Op3,12/27/2025 04:17 AM,Good
C,2611,Op3,11/18/2025 07:18 PM,Scrap
B,3328,Op4,03/05/2025 02:35 AM,Good
B,5094,Op4,07/18/2025 12:00 AM,Good
C,2350,Op3,10/25/2025 06:23 AM,Scrap
D,7032,Op2,09/17/2025 04:08 AM,Scrap
A,9967,Op3,12/10/2025 11:46 AM,Review
C,7573,Op3,11/07/2025 10:32 PM,Review
B,9766,Op3,07/03/2025 01:36 PM,Good
A,2466,Op3,08/22/2025 02:56 PM,Good
B,7622,Op1,04/19/2025 06:30 AM,Good
D,1354,Op1,09/17/2025 04:44 PM,Review
D,5756,Op2,07/31/2025 01:37 AM,Good
D,7016,Op4,03/10/2025 03:54 AM,Review
A,7843,Op3,06/20/2025 01:28 PM,Scrap
A,9891,Op3,03/19/2025 04:23 PM,Good
C,5389,Op3,04/10/2025 02:08 AM,Scrap
C,3649,Op3,04/23/2025 12:08 AM,Good
D,3873,Op2,01/10/2026 03:06 PM,Good
C,4756,Op2,01/10/2026 08:15 PM,Scrap
D,5480,Op1,02/12/2025 10:08 AM,Good
C,1912,Op1,07/20/2025 10:53 PM,Review
A,2629,Op2,07/25/2025 06:45 AM,Review
D,1266,Op2,02/19/2025 11:33 AM,Review
B,9150,Op3,10/27/2025 03:53 PM,Good
D,1495,Op4,01/23/2025 04:13 AM,Review
D,9929,Op1,02/26/2025 11:39 PM,Review
C,5301,Op2,05/22/2025 05:08 PM,Scrap
D,9917,Op4,10/18/2025 09:24 AM,Scrap
A,7383,Op4,11/17/2025 01:45 AM,Good
D,2550,Op1,06/23/2025 10:21 AM,Scrap
A,2412,Op3,04/26/2025 12:25 AM,Review
C,2481,Op3,10/02/2025 07:44 PM,Review
C,3315,Op3,12/11/2025 05:34 AM,Good
D,4696,Op1,08/16/2025 11:00 PM,Scrap
C,1645,Op2,11/21/2025 10:03 AM,Scrap
B,5400,Op1,01/23/2025 08:36 AM,Good
B,9680,Op2,09/07/2025 08:25 AM,Scrap
B,1548,Op2,09/26/2025 09:17 PM,Scrap
A,2966,Op3,06/18/2025 09:21 AM,Review
B,2528,Op2,12/10/2025 09:16 AM,Scrap
D,1037,Op2,02/22/2025 11:55 AM,Good
D,5173,Op4,08/14/2025 04:10 AM,Review
C,7410,Op3,10/04/2025 03:11 AM,Scrap
B,6678,Op3,10/15/2025 08:09 AM,Good
A,1901,Op3,02/18/2025 02:18 AM,Good
D,6207,Op3,08/02/2025 06:10 AM,Good
B,9144,Op1,11/28/2025 11:41 AM,Scrap
B,4339,Op2,07/13/2025 11:58 PM,Good
A,7633,Op1,01/04/2026 06:09 PM,Good
B,1340,Op4,07/13/2025 03:08 PM,Scrap
B,9780,Op2,09/13/2025 06:58 AM,Scrap
C,5736,Op3,05/18/2025 01:26 PM,Scrap
C,5377,Op2,12/15/2025 05:41 PM,Scrap
A,3510,Op1,10/25/2025 10:23 AM,Review
A,3587,Op1,09/23/2025 01:51 PM,Scrap
